S No.,Year,State,Industry,Count,Last Update
5044,2018,Uttar Pradesh,Internet of Things,23,2/10/2022 4:00
5045,2018,Uttar Pradesh,IT Services,136,2/10/2022 4:00
5046,2018,Uttar Pradesh,Marketing,22,2/10/2022 4:00
5047,2018,Uttar Pradesh,Media & Entertainment,16,2/10/2022 4:00
5048,2018,Uttar Pradesh,Nanotechnology,3,2/10/2022 4:00
5049,2018,Uttar Pradesh,Non- Renewable Energy,1,2/10/2022 4:00
5050,2018,Uttar Pradesh,Other Specialty Retailers,2,2/10/2022 4:00
5051,2018,Uttar Pradesh,Pets & Animals,4,2/10/2022 4:00
5052,2018,Uttar Pradesh,Professional & Commercial Services,31,2/10/2022 4:00
5053,2018,Uttar Pradesh,Real Estate,8,2/10/2022 4:00
5054,2018,Uttar Pradesh,Renewable Energy,28,2/10/2022 4:00
5055,2018,Uttar Pradesh,Retail,32,2/10/2022 4:00
5056,2018,Uttar Pradesh,Robotics,4,2/10/2022 4:00
5057,2018,Uttar Pradesh,Safety,2,2/10/2022 4:00
5058,2018,Uttar Pradesh,Security Solutions,6,2/10/2022 4:00
5059,2018,Uttar Pradesh,Social Impact,9,2/10/2022 4:00
5060,2018,Uttar Pradesh,Social Network,9,2/10/2022 4:00
5061,2018,Uttar Pradesh,Sports,2,2/10/2022 4:00
5062,2018,Uttar Pradesh,Technology Hardware,16,2/10/2022 4:00
5063,2018,Uttar Pradesh,Telecommunication & Networking,11,2/10/2022 4:00
5064,2018,Uttar Pradesh,Textiles & Apparel,21,2/10/2022 4:00
5065,2018,Uttar Pradesh,Transportation & Storage,14,2/10/2022 4:00
5066,2018,Uttar Pradesh,Travel & Tourism,11,2/10/2022 4:00
5067,2018,Uttarakhand,Advertising,1,2/10/2022 4:00
5068,2018,Uttarakhand,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
5069,2018,Uttarakhand,Agriculture,2,2/10/2022 4:00
5070,2018,Uttarakhand,AI,2,2/10/2022 4:00
5071,2018,Uttarakhand,Analytics,3,2/10/2022 4:00
5072,2018,Uttarakhand,Construction,1,2/10/2022 4:00
5073,2018,Uttarakhand,Education,4,2/10/2022 4:00
5074,2018,Uttarakhand,Events,1,2/10/2022 4:00
5075,2018,Uttarakhand,Fashion,1,2/10/2022 4:00
5076,2018,Uttarakhand,Food & Beverages,5,2/10/2022 4:00
5077,2018,Uttarakhand,Healthcare & Lifesciences,6,2/10/2022 4:00
5078,2018,Uttarakhand,Human Resources,2,2/10/2022 4:00
5079,2018,Uttarakhand,Internet of Things,1,2/10/2022 4:00
5080,2018,Uttarakhand,IT Services,11,2/10/2022 4:00
5081,2018,Uttarakhand,Marketing,3,2/10/2022 4:00
5082,2018,Uttarakhand,Media & Entertainment,1,2/10/2022 4:00
5083,2018,Uttarakhand,Nanotechnology,1,2/10/2022 4:00
5084,2018,Uttarakhand,Professional & Commercial Services,3,2/10/2022 4:00
5085,2018,Uttarakhand,Real Estate,1,2/10/2022 4:00
5086,2018,Uttarakhand,Renewable Energy,3,2/10/2022 4:00
5087,2018,Uttarakhand,Retail,3,2/10/2022 4:00
5088,2018,Uttarakhand,Security Solutions,1,2/10/2022 4:00
5089,2018,Uttarakhand,Social Network,1,2/10/2022 4:00
5090,2018,Uttarakhand,Technology Hardware,1,2/10/2022 4:00
5091,2018,Uttarakhand,Textiles & Apparel,1,2/10/2022 4:00
5092,2018,Uttarakhand,Transportation & Storage,1,2/10/2022 4:00
5093,2018,Uttarakhand,Travel & Tourism,8,2/10/2022 4:00
5094,2018,West Bengal,Advertising,1,2/10/2022 4:00
5095,2018,West Bengal,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
5096,2018,West Bengal,Agriculture,14,2/10/2022 4:00
5097,2018,West Bengal,AI,4,2/10/2022 4:00
5098,2018,West Bengal,Analytics,3,2/10/2022 4:00
5099,2018,West Bengal,Animation,1,2/10/2022 4:00
5100,2018,West Bengal,AR VR (Augmented + Virtual Reality),1,2/10/2022 4:00
5101,2018,West Bengal,Architecture Interior Design,2,2/10/2022 4:00
5102,2018,West Bengal,Art & Photography,2,2/10/2022 4:00
5103,2018,West Bengal,Automotive,4,2/10/2022 4:00
5104,2018,West Bengal,Chemicals,1,2/10/2022 4:00
5105,2018,West Bengal,Computer Vision,1,2/10/2022 4:00
5106,2018,West Bengal,Construction,10,2/10/2022 4:00
5107,2018,West Bengal,Design,5,2/10/2022 4:00
5108,2018,West Bengal,Education,29,2/10/2022 4:00
5109,2018,West Bengal,Enterprise Software,4,2/10/2022 4:00
5110,2018,West Bengal,Fashion,5,2/10/2022 4:00
5111,2018,West Bengal,Finance Technology,7,2/10/2022 4:00
5112,2018,West Bengal,Food & Beverages,14,2/10/2022 4:00
5113,2018,West Bengal,Green Technology,5,2/10/2022 4:00
5114,2018,West Bengal,Healthcare & Lifesciences,23,2/10/2022 4:00
5115,2018,West Bengal,House-Hold Services,4,2/10/2022 4:00
5116,2018,West Bengal,Human Resources,6,2/10/2022 4:00
5117,2018,West Bengal,Internet of Things,11,2/10/2022 4:00
5118,2018,West Bengal,IT Services,39,2/10/2022 4:00
5119,2018,West Bengal,Marketing,6,2/10/2022 4:00
5120,2018,West Bengal,Media & Entertainment,4,2/10/2022 4:00
5121,2018,West Bengal,Nanotechnology,1,2/10/2022 4:00
5122,2018,West Bengal,Other Specialty Retailers,4,2/10/2022 4:00
5123,2018,West Bengal,Pets & Animals,2,2/10/2022 4:00
5124,2018,West Bengal,Professional & Commercial Services,14,2/10/2022 4:00
5125,2018,West Bengal,Real Estate,1,2/10/2022 4:00
5126,2018,West Bengal,Renewable Energy,3,2/10/2022 4:00
5127,2018,West Bengal,Retail,15,2/10/2022 4:00
5128,2018,West Bengal,Robotics,2,2/10/2022 4:00
5129,2018,West Bengal,Safety,3,2/10/2022 4:00
5130,2018,West Bengal,Social Impact,1,2/10/2022 4:00
5131,2018,West Bengal,Technology Hardware,3,2/10/2022 4:00
5132,2018,West Bengal,Telecommunication & Networking,3,2/10/2022 4:00
5133,2018,West Bengal,Textiles & Apparel,7,2/10/2022 4:00
5134,2018,West Bengal,Transportation & Storage,1,2/10/2022 4:00
5135,2018,West Bengal,Travel & Tourism,8,2/10/2022 4:00
5136,2017,Andaman and Nicobar Islands,Transportation & Storage,1,2/10/2022 4:00
5137,2017,Andhra Pradesh,NOT SPECIFIED,20,2/10/2022 4:00
5138,2017,Andhra Pradesh,Advertising,3,2/10/2022 4:00
5139,2017,Andhra Pradesh,Agriculture,1,2/10/2022 4:00
5140,2017,Andhra Pradesh,AI,2,2/10/2022 4:00
5141,2017,Andhra Pradesh,Analytics,1,2/10/2022 4:00
5142,2017,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1,2/10/2022 4:00
5143,2017,Andhra Pradesh,Automotive,2,2/10/2022 4:00
5144,2017,Andhra Pradesh,Chemicals,1,2/10/2022 4:00
5145,2017,Andhra Pradesh,Construction,4,2/10/2022 4:00
5146,2017,Andhra Pradesh,Design,2,2/10/2022 4:00
5147,2017,Andhra Pradesh,Education,7,2/10/2022 4:00
5148,2017,Andhra Pradesh,Enterprise Software,1,2/10/2022 4:00
5149,2017,Andhra Pradesh,Finance Technology,2,2/10/2022 4:00
5150,2017,Andhra Pradesh,Food & Beverages,3,2/10/2022 4:00
5151,2017,Andhra Pradesh,Green Technology,5,2/10/2022 4:00
5152,2017,Andhra Pradesh,Healthcare & Lifesciences,4,2/10/2022 4:00
5153,2017,Andhra Pradesh,House-Hold Services,1,2/10/2022 4:00
5154,2017,Andhra Pradesh,IT Services,17,2/10/2022 4:00
5155,2017,Andhra Pradesh,Marketing,2,2/10/2022 4:00
5156,2017,Andhra Pradesh,Media & Entertainment,1,2/10/2022 4:00
5157,2017,Andhra Pradesh,Non- Renewable Energy,1,2/10/2022 4:00
5158,2017,Andhra Pradesh,Professional & Commercial Services,1,2/10/2022 4:00
5159,2017,Andhra Pradesh,Renewable Energy,5,2/10/2022 4:00
5160,2017,Andhra Pradesh,Retail,1,2/10/2022 4:00
5161,2017,Andhra Pradesh,Robotics,3,2/10/2022 4:00
5162,2017,Andhra Pradesh,Security Solutions,1,2/10/2022 4:00
5163,2017,Andhra Pradesh,Social Impact,1,2/10/2022 4:00
5164,2017,Andhra Pradesh,Sports,1,2/10/2022 4:00
5165,2017,Andhra Pradesh,Technology Hardware,6,2/10/2022 4:00
5166,2017,Andhra Pradesh,Telecommunication & Networking,1,2/10/2022 4:00
5167,2017,Andhra Pradesh,Textiles & Apparel,1,2/10/2022 4:00
5168,2017,Assam,NOT SPECIFIED,7,2/10/2022 4:00
5169,2017,Assam,Advertising,1,2/10/2022 4:00
5170,2017,Assam,Agriculture,3,2/10/2022 4:00
5171,2017,Assam,Art & Photography,1,2/10/2022 4:00
5172,2017,Assam,Automotive,1,2/10/2022 4:00
5173,2017,Assam,Chemicals,1,2/10/2022 4:00
5174,2017,Assam,Construction,2,2/10/2022 4:00
5175,2017,Assam,Food & Beverages,1,2/10/2022 4:00
5176,2017,Assam,Green Technology,2,2/10/2022 4:00
5177,2017,Assam,Healthcare & Lifesciences,2,2/10/2022 4:00
5178,2017,Assam,IT Services,6,2/10/2022 4:00
5179,2017,Assam,Marketing,1,2/10/2022 4:00
5180,2017,Assam,Media & Entertainment,1,2/10/2022 4:00
5181,2017,Assam,Renewable Energy,3,2/10/2022 4:00
5182,2017,Assam,Technology Hardware,1,2/10/2022 4:00
5183,2017,Assam,Textiles & Apparel,1,2/10/2022 4:00
5184,2017,Assam,Travel & Tourism,1,2/10/2022 4:00
5185,2017,Bihar,NOT SPECIFIED,6,2/10/2022 4:00
5186,2017,Bihar,Agriculture,1,2/10/2022 4:00
5187,2017,Bihar,AI,2,2/10/2022 4:00
5188,2017,Bihar,Analytics,1,2/10/2022 4:00
5189,2017,Bihar,Art & Photography,1,2/10/2022 4:00
5190,2017,Bihar,Computer Vision,1,2/10/2022 4:00
5191,2017,Bihar,Construction,3,2/10/2022 4:00
5192,2017,Bihar,Design,1,2/10/2022 4:00
5193,2017,Bihar,Education,2,2/10/2022 4:00
5194,2017,Bihar,Enterprise Software,1,2/10/2022 4:00
5195,2017,Bihar,Fashion,1,2/10/2022 4:00
5196,2017,Bihar,Food & Beverages,3,2/10/2022 4:00
5197,2017,Bihar,Green Technology,3,2/10/2022 4:00
5198,2017,Bihar,Healthcare & Lifesciences,5,2/10/2022 4:00
5199,2017,Bihar,House-Hold Services,2,2/10/2022 4:00
5200,2017,Bihar,IT Services,3,2/10/2022 4:00
5201,2017,Bihar,Professional & Commercial Services,3,2/10/2022 4:00
5202,2017,Bihar,Renewable Energy,1,2/10/2022 4:00
5203,2017,Bihar,Retail,1,2/10/2022 4:00
5204,2017,Bihar,Security Solutions,1,2/10/2022 4:00
5205,2017,Bihar,Sports,1,2/10/2022 4:00
5206,2017,Bihar,Technology Hardware,1,2/10/2022 4:00
5207,2017,Bihar,Telecommunication & Networking,1,2/10/2022 4:00
5208,2017,Bihar,Textiles & Apparel,2,2/10/2022 4:00
5209,2017,Bihar,Travel & Tourism,1,2/10/2022 4:00
5210,2017,Chandigarh,NOT SPECIFIED,3,2/10/2022 4:00
5211,2017,Chandigarh,Architecture Interior Design,1,2/10/2022 4:00
5212,2017,Chandigarh,Education,2,2/10/2022 4:00
5213,2017,Chandigarh,Finance Technology,1,2/10/2022 4:00
5214,2017,Chandigarh,Green Technology,2,2/10/2022 4:00
5215,2017,Chandigarh,Healthcare & Lifesciences,1,2/10/2022 4:00
5216,2017,Chandigarh,Human Resources,1,2/10/2022 4:00
5217,2017,Chandigarh,Internet of Things,2,2/10/2022 4:00
5218,2017,Chandigarh,IT Services,5,2/10/2022 4:00
5219,2017,Chandigarh,Marketing,1,2/10/2022 4:00
5220,2017,Chandigarh,Media & Entertainment,1,2/10/2022 4:00
5221,2017,Chandigarh,Other Specialty Retailers,1,2/10/2022 4:00
5222,2017,Chandigarh,Robotics,1,2/10/2022 4:00
5223,2017,Chhattisgarh,NOT SPECIFIED,13,2/10/2022 4:00
5224,2017,Chhattisgarh,Agriculture,3,2/10/2022 4:00
5225,2017,Chhattisgarh,AI,1,2/10/2022 4:00
5226,2017,Chhattisgarh,Chemicals,1,2/10/2022 4:00
5227,2017,Chhattisgarh,Construction,2,2/10/2022 4:00
5228,2017,Chhattisgarh,Education,3,2/10/2022 4:00
5229,2017,Chhattisgarh,Enterprise Software,1,2/10/2022 4:00
5230,2017,Chhattisgarh,Food & Beverages,2,2/10/2022 4:00
5231,2017,Chhattisgarh,Green Technology,1,2/10/2022 4:00
5232,2017,Chhattisgarh,Healthcare & Lifesciences,2,2/10/2022 4:00
5233,2017,Chhattisgarh,House-Hold Services,1,2/10/2022 4:00
5234,2017,Chhattisgarh,Internet of Things,1,2/10/2022 4:00
5235,2017,Chhattisgarh,IT Services,11,2/10/2022 4:00
5236,2017,Chhattisgarh,Marketing,2,2/10/2022 4:00
5237,2017,Chhattisgarh,Professional & Commercial Services,4,2/10/2022 4:00
5238,2017,Chhattisgarh,Renewable Energy,3,2/10/2022 4:00
5239,2017,Chhattisgarh,Retail,2,2/10/2022 4:00
5240,2017,Chhattisgarh,Robotics,1,2/10/2022 4:00
5241,2017,Chhattisgarh,Technology Hardware,1,2/10/2022 4:00
5242,2017,Chhattisgarh,Textiles & Apparel,1,2/10/2022 4:00
5243,2017,Chhattisgarh,Transportation & Storage,1,2/10/2022 4:00
5244,2017,Dadra and Nagar Haveli and Daman and Diu,NOT SPECIFIED,1,2/10/2022 4:00
5245,2017,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,1,2/10/2022 4:00
5246,2017,Dadra and Nagar Haveli and Daman and Diu,Professional & Commercial Services,1,2/10/2022 4:00
5247,2017,Dadra and Nagar Haveli and Daman and Diu,Telecommunication & Networking,1,2/10/2022 4:00
5248,2017,Delhi,NOT SPECIFIED,182,2/10/2022 4:00
5249,2017,Delhi,Advertising,4,2/10/2022 4:00
5250,2017,Delhi,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
5251,2017,Delhi,Agriculture,12,2/10/2022 4:00
5252,2017,Delhi,AI,7,2/10/2022 4:00
5253,2017,Delhi,Analytics,9,2/10/2022 4:00
5254,2017,Delhi,AR VR (Augmented + Virtual Reality),5,2/10/2022 4:00
5255,2017,Delhi,Art & Photography,6,2/10/2022 4:00
5256,2017,Delhi,Automotive,13,2/10/2022 4:00
5257,2017,Delhi,Chemicals,2,2/10/2022 4:00
5258,2017,Delhi,Computer Vision,4,2/10/2022 4:00
5259,2017,Delhi,Construction,12,2/10/2022 4:00
5260,2017,Delhi,Dating Matrimonial,1,2/10/2022 4:00
5261,2017,Delhi,Design,3,2/10/2022 4:00
5262,2017,Delhi,Education,45,2/10/2022 4:00
5263,2017,Delhi,Enterprise Software,8,2/10/2022 4:00
5264,2017,Delhi,Events,2,2/10/2022 4:00
5265,2017,Delhi,Fashion,10,2/10/2022 4:00
5266,2017,Delhi,Finance Technology,23,2/10/2022 4:00
5267,2017,Delhi,Food & Beverages,34,2/10/2022 4:00
5268,2017,Delhi,Green Technology,17,2/10/2022 4:00
5269,2017,Delhi,Healthcare & Lifesciences,44,2/10/2022 4:00
5270,2017,Delhi,House-Hold Services,5,2/10/2022 4:00
5271,2017,Delhi,Human Resources,6,2/10/2022 4:00
5272,2017,Delhi,Internet of Things,14,2/10/2022 4:00
5273,2017,Delhi,IT Services,55,2/10/2022 4:00
5274,2017,Delhi,Marketing,11,2/10/2022 4:00
5275,2017,Delhi,Media & Entertainment,18,2/10/2022 4:00
5276,2017,Delhi,Nanotechnology,1,2/10/2022 4:00
5277,2017,Delhi,Non- Renewable Energy,2,2/10/2022 4:00
5278,2017,Delhi,Other Specialty Retailers,8,2/10/2022 4:00
5279,2017,Delhi,Pets & Animals,3,2/10/2022 4:00
5280,2017,Delhi,Professional & Commercial Services,45,2/10/2022 4:00
5281,2017,Delhi,Real Estate,6,2/10/2022 4:00
5282,2017,Delhi,Renewable Energy,24,2/10/2022 4:00
5283,2017,Delhi,Retail,19,2/10/2022 4:00
5284,2017,Delhi,Robotics,2,2/10/2022 4:00
5285,2017,Delhi,Safety,1,2/10/2022 4:00
5286,2017,Delhi,Security Solutions,4,2/10/2022 4:00
5287,2017,Delhi,Social Impact,10,2/10/2022 4:00
5288,2017,Delhi,Social Network,11,2/10/2022 4:00
5289,2017,Delhi,Sports,3,2/10/2022 4:00
5290,2017,Delhi,Technology Hardware,12,2/10/2022 4:00
5291,2017,Delhi,Telecommunication & Networking,7,2/10/2022 4:00
5292,2017,Delhi,Textiles & Apparel,8,2/10/2022 4:00
5293,2017,Delhi,Transportation & Storage,10,2/10/2022 4:00
5294,2017,Delhi,Travel & Tourism,11,2/10/2022 4:00
5295,2017,Goa,NOT SPECIFIED,4,2/10/2022 4:00
5296,2017,Goa,Art & Photography,1,2/10/2022 4:00
5297,2017,Goa,Enterprise Software,1,2/10/2022 4:00
5298,2017,Goa,Healthcare & Lifesciences,2,2/10/2022 4:00
5299,2017,Goa,Human Resources,1,2/10/2022 4:00
5300,2017,Goa,IT Services,5,2/10/2022 4:00
5301,2017,Goa,Marketing,1,2/10/2022 4:00
5302,2017,Goa,Media & Entertainment,1,2/10/2022 4:00
5303,2017,Goa,Renewable Energy,1,2/10/2022 4:00
5304,2017,Goa,Technology Hardware,1,2/10/2022 4:00
5305,2017,Goa,Transportation & Storage,1,2/10/2022 4:00
5306,2017,Goa,Travel & Tourism,1,2/10/2022 4:00
5307,2017,Gujarat,NOT SPECIFIED,63,2/10/2022 4:00
5308,2017,Gujarat,Advertising,6,2/10/2022 4:00
5309,2017,Gujarat,Aeronautics Aerospace & Defence,1,2/10/2022 4:00
5310,2017,Gujarat,Agriculture,13,2/10/2022 4:00
5311,2017,Gujarat,AI,2,2/10/2022 4:00
5312,2017,Gujarat,Analytics,1,2/10/2022 4:00
5313,2017,Gujarat,AR VR (Augmented + Virtual Reality),3,2/10/2022 4:00
5314,2017,Gujarat,Architecture Interior Design,2,2/10/2022 4:00
5315,2017,Gujarat,Art & Photography,1,2/10/2022 4:00
5316,2017,Gujarat,Automotive,3,2/10/2022 4:00
5317,2017,Gujarat,Computer Vision,1,2/10/2022 4:00
5318,2017,Gujarat,Construction,10,2/10/2022 4:00
5319,2017,Gujarat,Design,4,2/10/2022 4:00
5320,2017,Gujarat,Education,18,2/10/2022 4:00
5321,2017,Gujarat,Enterprise Software,5,2/10/2022 4:00
5322,2017,Gujarat,Events,3,2/10/2022 4:00
5323,2017,Gujarat,Fashion,3,2/10/2022 4:00
5324,2017,Gujarat,Finance Technology,9,2/10/2022 4:00
5325,2017,Gujarat,Food & Beverages,9,2/10/2022 4:00
5326,2017,Gujarat,Green Technology,9,2/10/2022 4:00
5327,2017,Gujarat,Healthcare & Lifesciences,27,2/10/2022 4:00
5328,2017,Gujarat,House-Hold Services,3,2/10/2022 4:00
5329,2017,Gujarat,Internet of Things,4,2/10/2022 4:00
5330,2017,Gujarat,IT Services,28,2/10/2022 4:00
5331,2017,Gujarat,Marketing,2,2/10/2022 4:00
5332,2017,Gujarat,Media & Entertainment,4,2/10/2022 4:00
5333,2017,Gujarat,Nanotechnology,1,2/10/2022 4:00
5334,2017,Gujarat,Non- Renewable Energy,1,2/10/2022 4:00
5335,2017,Gujarat,Other Specialty Retailers,2,2/10/2022 4:00
5336,2017,Gujarat,Pets & Animals,1,2/10/2022 4:00
5337,2017,Gujarat,Professional & Commercial Services,10,2/10/2022 4:00
5338,2017,Gujarat,Real Estate,2,2/10/2022 4:00
5339,2017,Gujarat,Renewable Energy,4,2/10/2022 4:00
5340,2017,Gujarat,Retail,8,2/10/2022 4:00
5341,2017,Gujarat,Social Impact,3,2/10/2022 4:00
5342,2017,Gujarat,Social Network,6,2/10/2022 4:00
5343,2017,Gujarat,Technology Hardware,15,2/10/2022 4:00
5344,2017,Gujarat,Telecommunication & Networking,1,2/10/2022 4:00
5345,2017,Gujarat,Textiles & Apparel,1,2/10/2022 4:00
5346,2017,Gujarat,Transportation & Storage,7,2/10/2022 4:00
5347,2017,Gujarat,Travel & Tourism,2,2/10/2022 4:00
5348,2017,Haryana,NOT SPECIFIED,53,2/10/2022 4:00
5349,2017,Haryana,Advertising,2,2/10/2022 4:00
5350,2017,Haryana,Aeronautics Aerospace & Defence,2,2/10/2022 4:00
5351,2017,Haryana,Agriculture,5,2/10/2022 4:00
5352,2017,Haryana,AI,5,2/10/2022 4:00
5353,2017,Haryana,Analytics,2,2/10/2022 4:00
5354,2017,Haryana,Architecture Interior Design,1,2/10/2022 4:00
5355,2017,Haryana,Art & Photography,1,2/10/2022 4:00
5356,2017,Haryana,Automotive,2,2/10/2022 4:00
5357,2017,Haryana,Computer Vision,1,2/10/2022 4:00
5358,2017,Haryana,Construction,4,2/10/2022 4:00
5359,2017,Haryana,Design,1,2/10/2022 4:00
5360,2017,Haryana,Education,13,2/10/2022 4:00
5361,2017,Haryana,Enterprise Software,8,2/10/2022 4:00
5362,2017,Haryana,Fashion,4,2/10/2022 4:00
5363,2017,Haryana,Finance Technology,5,2/10/2022 4:00
5364,2017,Haryana,Food & Beverages,13,2/10/2022 4:00
5365,2017,Haryana,Green Technology,11,2/10/2022 4:00
5366,2017,Haryana,Healthcare & Lifesciences,22,2/10/2022 4:00
5367,2017,Haryana,House-Hold Services,2,2/10/2022 4:00
5368,2017,Haryana,Human Resources,3,2/10/2022 4:00
5369,2017,Haryana,Internet of Things,13,2/10/2022 4:00
5370,2017,Haryana,IT Services,29,2/10/2022 4:00
5371,2017,Haryana,Marketing,3,2/10/2022 4:00
5372,2017,Haryana,Media & Entertainment,5,2/10/2022 4:00
5373,2017,Haryana,Non- Renewable Energy,1,2/10/2022 4:00
5374,2017,Haryana,Professional & Commercial Services,12,2/10/2022 4:00
5375,2017,Haryana,Real Estate,2,2/10/2022 4:00
5376,2017,Haryana,Renewable Energy,3,2/10/2022 4:00
5377,2017,Haryana,Retail,5,2/10/2022 4:00
5378,2017,Haryana,Security Solutions,1,2/10/2022 4:00
5379,2017,Haryana,Social Impact,2,2/10/2022 4:00
5380,2017,Haryana,Social Network,4,2/10/2022 4:00
5381,2017,Haryana,Sports,3,2/10/2022 4:00
5382,2017,Haryana,Technology Hardware,2,2/10/2022 4:00
5383,2017,Haryana,Telecommunication & Networking,4,2/10/2022 4:00
5384,2017,Haryana,Textiles & Apparel,2,2/10/2022 4:00
5385,2017,Haryana,Transportation & Storage,14,2/10/2022 4:00
5386,2017,Haryana,Travel & Tourism,3,2/10/2022 4:00
5387,2017,Himachal Pradesh,NOT SPECIFIED,2,2/10/2022 4:00
5388,2017,Himachal Pradesh,Agriculture,1,2/10/2022 4:00
5389,2017,Himachal Pradesh,AI,1,2/10/2022 4:00
5390,2017,Himachal Pradesh,Finance Technology,1,2/10/2022 4:00
5391,2017,Himachal Pradesh,Food & Beverages,3,2/10/2022 4:00
5392,2017,Himachal Pradesh,IT Services,1,2/10/2022 4:00
5393,2017,Jammu and Kashmir,NOT SPECIFIED,2,2/10/2022 4:00
5394,2017,Jammu and Kashmir,Advertising,1,2/10/2022 4:00
5395,2017,Jammu and Kashmir,Art & Photography,1,2/10/2022 4:00
5396,2017,Jammu and Kashmir,Automotive,1,2/10/2022 4:00
5397,2017,Jammu and Kashmir,Education,2,2/10/2022 4:00
5398,2017,Jammu and Kashmir,Enterprise Software,1,2/10/2022 4:00
5399,2017,Jammu and Kashmir,Food & Beverages,1,2/10/2022 4:00
5400,2017,Jammu and Kashmir,Healthcare & Lifesciences,1,2/10/2022 4:00
5401,2017,Jammu and Kashmir,IT Services,1,2/10/2022 4:00
5402,2017,Jammu and Kashmir,Marketing,1,2/10/2022 4:00
5403,2017,Jammu and Kashmir,Retail,1,2/10/2022 4:00
5404,2017,Jammu and Kashmir,Travel & Tourism,2,2/10/2022 4:00
5405,2017,Jharkhand,NOT SPECIFIED,6,2/10/2022 4:00
5406,2017,Jharkhand,Advertising,1,2/10/2022 4:00
5407,2017,Jharkhand,Agriculture,1,2/10/2022 4:00
5408,2017,Jharkhand,Art & Photography,1,2/10/2022 4:00
5409,2017,Jharkhand,Design,1,2/10/2022 4:00
5410,2017,Jharkhand,Education,3,2/10/2022 4:00
5411,2017,Jharkhand,Enterprise Software,1,2/10/2022 4:00
5412,2017,Jharkhand,Events,1,2/10/2022 4:00
5413,2017,Jharkhand,Fashion,1,2/10/2022 4:00
5414,2017,Jharkhand,Finance Technology,2,2/10/2022 4:00
5415,2017,Jharkhand,Food & Beverages,1,2/10/2022 4:00
5416,2017,Jharkhand,Green Technology,2,2/10/2022 4:00
5417,2017,Jharkhand,Healthcare & Lifesciences,2,2/10/2022 4:00
5418,2017,Jharkhand,House-Hold Services,2,2/10/2022 4:00
5419,2017,Jharkhand,IT Services,4,2/10/2022 4:00
5420,2017,Jharkhand,Nanotechnology,1,2/10/2022 4:00
5421,2017,Jharkhand,Other Specialty Retailers,1,2/10/2022 4:00
5422,2017,Jharkhand,Professional & Commercial Services,2,2/10/2022 4:00
5423,2017,Jharkhand,Retail,1,2/10/2022 4:00
5424,2017,Jharkhand,Sports,1,2/10/2022 4:00
5425,2017,Karnataka,NOT SPECIFIED,171,2/10/2022 4:00
5426,2017,Karnataka,Advertising,4,2/10/2022 4:00
5427,2017,Karnataka,Aeronautics Aerospace & Defence,13,2/10/2022 4:00
5428,2017,Karnataka,Agriculture,36,2/10/2022 4:00
5429,2017,Karnataka,AI,23,2/10/2022 4:00
5430,2017,Karnataka,Analytics,19,2/10/2022 4:00
5431,2017,Karnataka,AR VR (Augmented + Virtual Reality),8,2/10/2022 4:00
5432,2017,Karnataka,Architecture Interior Design,4,2/10/2022 4:00
5433,2017,Karnataka,Art & Photography,8,2/10/2022 4:00
5434,2017,Karnataka,Automotive,18,2/10/2022 4:00
5435,2017,Karnataka,Chemicals,2,2/10/2022 4:00
5436,2017,Karnataka,Computer Vision,6,2/10/2022 4:00
5437,2017,Karnataka,Construction,9,2/10/2022 4:00
5438,2017,Karnataka,Design,11,2/10/2022 4:00
5439,2017,Karnataka,Education,37,2/10/2022 4:00
5440,2017,Karnataka,Enterprise Software,41,2/10/2022 4:00
5441,2017,Karnataka,Events,3,2/10/2022 4:00
5442,2017,Karnataka,Fashion,9,2/10/2022 4:00
5443,2017,Karnataka,Finance Technology,31,2/10/2022 4:00
5444,2017,Karnataka,Food & Beverages,25,2/10/2022 4:00
5445,2017,Karnataka,Green Technology,16,2/10/2022 4:00
5446,2017,Karnataka,Healthcare & Lifesciences,72,2/10/2022 4:00
5447,2017,Karnataka,House-Hold Services,3,2/10/2022 4:00
5448,2017,Karnataka,Human Resources,11,2/10/2022 4:00
5449,2017,Karnataka,Internet of Things,33,2/10/2022 4:00
5450,2017,Karnataka,IT Services,90,2/10/2022 4:00
5451,2017,Karnataka,Marketing,7,2/10/2022 4:00
5452,2017,Karnataka,Media & Entertainment,11,2/10/2022 4:00
5453,2017,Karnataka,Nanotechnology,4,2/10/2022 4:00
5454,2017,Karnataka,Non- Renewable Energy,1,2/10/2022 4:00
5455,2017,Karnataka,Other Specialty Retailers,2,2/10/2022 4:00
5456,2017,Karnataka,Pets & Animals,1,2/10/2022 4:00
5457,2017,Karnataka,Professional & Commercial Services,16,2/10/2022 4:00
5458,2017,Karnataka,Real Estate,11,2/10/2022 4:00
5459,2017,Karnataka,Renewable Energy,14,2/10/2022 4:00
5460,2017,Karnataka,Retail,16,2/10/2022 4:00
5461,2017,Karnataka,Robotics,5,2/10/2022 4:00
5462,2017,Karnataka,Security Solutions,8,2/10/2022 4:00
5463,2017,Karnataka,Social Impact,5,2/10/2022 4:00
5464,2017,Karnataka,Social Network,7,2/10/2022 4:00
5465,2017,Karnataka,Sports,3,2/10/2022 4:00
