S No.,Year,State,Industry,Count
4550,2018,Haryana,Finance Technology,19
4551,2018,Haryana,Food & Beverages,21
4552,2018,Haryana,Green Technology,15
4553,2018,Haryana,Healthcare & Lifesciences,44
4554,2018,Haryana,House-Hold Services,2
4555,2018,Haryana,Human Resources,8
4556,2018,Haryana,Internet of Things,11
4557,2018,Haryana,IT Services,60
4558,2018,Haryana,Marketing,12
4559,2018,Haryana,Media & Entertainment,7
4560,2018,Haryana,Other Specialty Retailers,3
4561,2018,Haryana,Professional & Commercial Services,19
4562,2018,Haryana,Real Estate,12
4563,2018,Haryana,Renewable Energy,25
4564,2018,Haryana,Retail,13
4565,2018,Haryana,Robotics,5
4566,2018,Haryana,Security Solutions,4
4567,2018,Haryana,Social Impact,3
4568,2018,Haryana,Social Network,2
4569,2018,Haryana,Sports,3
4570,2018,Haryana,Technology Hardware,14
4571,2018,Haryana,Telecommunication & Networking,4
4572,2018,Haryana,Textiles & Apparel,5
4573,2018,Haryana,Transportation & Storage,14
4574,2018,Haryana,Travel & Tourism,11
4575,2018,Himachal Pradesh,Agriculture,2
4576,2018,Himachal Pradesh,Chemicals,1
4577,2018,Himachal Pradesh,Education,1
4578,2018,Himachal Pradesh,Food & Beverages,1
4579,2018,Himachal Pradesh,Healthcare & Lifesciences,2
4580,2018,Himachal Pradesh,IT Services,1
4581,2018,Himachal Pradesh,Pets & Animals,1
4582,2018,Himachal Pradesh,Professional & Commercial Services,1
4583,2018,Himachal Pradesh,Renewable Energy,2
4584,2018,Himachal Pradesh,Security Solutions,1
4585,2018,Himachal Pradesh,Textiles & Apparel,1
4586,2018,Himachal Pradesh,Travel & Tourism,2
4587,2018,Jammu and Kashmir,Advertising,1
4588,2018,Jammu and Kashmir,Agriculture,1
4589,2018,Jammu and Kashmir,Construction,5
4590,2018,Jammu and Kashmir,Design,1
4591,2018,Jammu and Kashmir,Education,12
4592,2018,Jammu and Kashmir,Events,1
4593,2018,Jammu and Kashmir,Food & Beverages,1
4594,2018,Jammu and Kashmir,Healthcare & Lifesciences,2
4595,2018,Jammu and Kashmir,Human Resources,1
4596,2018,Jammu and Kashmir,Internet of Things,1
4597,2018,Jammu and Kashmir,IT Services,8
4598,2018,Jammu and Kashmir,Marketing,1
4599,2018,Jammu and Kashmir,Media & Entertainment,2
4600,2018,Jammu and Kashmir,Other Specialty Retailers,1
4601,2018,Jammu and Kashmir,Professional & Commercial Services,3
4602,2018,Jammu and Kashmir,Retail,2
4603,2018,Jammu and Kashmir,Telecommunication & Networking,3
4604,2018,Jammu and Kashmir,Travel & Tourism,1
4605,2018,Jharkhand,Agriculture,2
4606,2018,Jharkhand,AI,1
4607,2018,Jharkhand,Analytics,2
4608,2018,Jharkhand,AR VR (Augmented + Virtual Reality),1
4609,2018,Jharkhand,Art & Photography,1
4610,2018,Jharkhand,Computer Vision,2
4611,2018,Jharkhand,Construction,4
4612,2018,Jharkhand,Design,1
4613,2018,Jharkhand,Education,9
4614,2018,Jharkhand,Enterprise Software,1
4615,2018,Jharkhand,Fashion,4
4616,2018,Jharkhand,Finance Technology,1
4617,2018,Jharkhand,Food & Beverages,9
4618,2018,Jharkhand,Green Technology,9
4619,2018,Jharkhand,Healthcare & Lifesciences,2
4620,2018,Jharkhand,House-Hold Services,4
4621,2018,Jharkhand,Internet of Things,1
4622,2018,Jharkhand,IT Services,11
4623,2018,Jharkhand,Marketing,5
4624,2018,Jharkhand,Media & Entertainment,2
4625,2018,Jharkhand,Professional & Commercial Services,3
4626,2018,Jharkhand,Renewable Energy,2
4627,2018,Jharkhand,Retail,1
4628,2018,Jharkhand,Robotics,2
4629,2018,Jharkhand,Social Impact,1
4630,2018,Jharkhand,Technology Hardware,3
4631,2018,Jharkhand,Telecommunication & Networking,2
4632,2018,Jharkhand,Textiles & Apparel,1
4633,2018,Jharkhand,Travel & Tourism,1
4634,2018,Karnataka,Advertising,17
4635,2018,Karnataka,Aeronautics Aerospace & Defence,13
4636,2018,Karnataka,Agriculture,37
4637,2018,Karnataka,AI,54
4638,2018,Karnataka,Analytics,19
4639,2018,Karnataka,Animation,3
4640,2018,Karnataka,AR VR (Augmented + Virtual Reality),16
4641,2018,Karnataka,Architecture Interior Design,9
4642,2018,Karnataka,Art & Photography,7
4643,2018,Karnataka,Automotive,18
4644,2018,Karnataka,Chemicals,1
4645,2018,Karnataka,Computer Vision,5
4646,2018,Karnataka,Construction,13
4647,2018,Karnataka,Dating Matrimonial,3
4648,2018,Karnataka,Design,19
4649,2018,Karnataka,Education,95
4650,2018,Karnataka,Enterprise Software,59
4651,2018,Karnataka,Events,5
4652,2018,Karnataka,Fashion,6
4653,2018,Karnataka,Finance Technology,45
4654,2018,Karnataka,Food & Beverages,37
4655,2018,Karnataka,Green Technology,40
4656,2018,Karnataka,Healthcare & Lifesciences,108
4657,2018,Karnataka,House-Hold Services,6
4658,2018,Karnataka,Human Resources,14
4659,2018,Karnataka,Internet of Things,52
4660,2018,Karnataka,IT Services,188
4661,2018,Karnataka,Marketing,24
4662,2018,Karnataka,Media & Entertainment,21
4663,2018,Karnataka,Nanotechnology,2
4664,2018,Karnataka,Non- Renewable Energy,2
4665,2018,Karnataka,Other Specialty Retailers,12
4666,2018,Karnataka,Pets & Animals,3
4667,2018,Karnataka,Professional & Commercial Services,43
4668,2018,Karnataka,Real Estate,14
4669,2018,Karnataka,Renewable Energy,23
4670,2018,Karnataka,Retail,29
4671,2018,Karnataka,Robotics,9
4672,2018,Karnataka,Security Solutions,12
4673,2018,Karnataka,Social Impact,5
4674,2018,Karnataka,Social Network,12
4675,2018,Karnataka,Sports,4
4676,2018,Karnataka,Technology Hardware,33
4677,2018,Karnataka,Telecommunication & Networking,6
4678,2018,Karnataka,Textiles & Apparel,9
4679,2018,Karnataka,Transportation & Storage,25
4680,2018,Karnataka,Travel & Tourism,31
4681,2018,Kerala,Advertising,5
4682,2018,Kerala,Aeronautics Aerospace & Defence,1
4683,2018,Kerala,Agriculture,7
4684,2018,Kerala,AI,16
4685,2018,Kerala,Analytics,7
4686,2018,Kerala,AR VR (Augmented + Virtual Reality),2
4687,2018,Kerala,Architecture Interior Design,1
4688,2018,Kerala,Automotive,2
4689,2018,Kerala,Construction,6
4690,2018,Kerala,Design,2
4691,2018,Kerala,Education,23
4692,2018,Kerala,Enterprise Software,18
4693,2018,Kerala,Fashion,1
4694,2018,Kerala,Finance Technology,6
4695,2018,Kerala,Food & Beverages,10
4696,2018,Kerala,Green Technology,10
4697,2018,Kerala,Healthcare & Lifesciences,32
4698,2018,Kerala,House-Hold Services,1
4699,2018,Kerala,Human Resources,3
4700,2018,Kerala,Internet of Things,9
4701,2018,Kerala,IT Services,78
4702,2018,Kerala,Marketing,7
4703,2018,Kerala,Media & Entertainment,7
4704,2018,Kerala,Other Specialty Retailers,1
4705,2018,Kerala,Pets & Animals,1
4706,2018,Kerala,Professional & Commercial Services,7
4707,2018,Kerala,Real Estate,1
4708,2018,Kerala,Renewable Energy,4
4709,2018,Kerala,Retail,11
4710,2018,Kerala,Robotics,10
4711,2018,Kerala,Security Solutions,2
4712,2018,Kerala,Social Impact,1
4713,2018,Kerala,Social Network,4
4714,2018,Kerala,Sports,3
4715,2018,Kerala,Technology Hardware,16
4716,2018,Kerala,Telecommunication & Networking,6
4717,2018,Kerala,Textiles & Apparel,4
4718,2018,Kerala,Travel & Tourism,6
4719,2018,Madhya Pradesh,Advertising,3
4720,2018,Madhya Pradesh,Aeronautics Aerospace & Defence,1
4721,2018,Madhya Pradesh,Agriculture,13
4722,2018,Madhya Pradesh,AI,4
4723,2018,Madhya Pradesh,Analytics,2
4724,2018,Madhya Pradesh,AR VR (Augmented + Virtual Reality),3
4725,2018,Madhya Pradesh,Architecture Interior Design,2
4726,2018,Madhya Pradesh,Automotive,5
4727,2018,Madhya Pradesh,Chemicals,1
4728,2018,Madhya Pradesh,Computer Vision,1
4729,2018,Madhya Pradesh,Construction,15
4730,2018,Madhya Pradesh,Dating Matrimonial,1
4731,2018,Madhya Pradesh,Education,41
4732,2018,Madhya Pradesh,Enterprise Software,4
4733,2018,Madhya Pradesh,Events,4
4734,2018,Madhya Pradesh,Fashion,5
4735,2018,Madhya Pradesh,Finance Technology,3
4736,2018,Madhya Pradesh,Food & Beverages,13
4737,2018,Madhya Pradesh,Green Technology,9
4738,2018,Madhya Pradesh,Healthcare & Lifesciences,19
4739,2018,Madhya Pradesh,House-Hold Services,2
4740,2018,Madhya Pradesh,Human Resources,7
4741,2018,Madhya Pradesh,Internet of Things,6
4742,2018,Madhya Pradesh,IT Services,53
4743,2018,Madhya Pradesh,Marketing,6
4744,2018,Madhya Pradesh,Media & Entertainment,5
4745,2018,Madhya Pradesh,Other Specialty Retailers,4
4746,2018,Madhya Pradesh,Professional & Commercial Services,16
4747,2018,Madhya Pradesh,Real Estate,5
4748,2018,Madhya Pradesh,Renewable Energy,9
4749,2018,Madhya Pradesh,Retail,6
4750,2018,Madhya Pradesh,Robotics,2
4751,2018,Madhya Pradesh,Social Impact,1
4752,2018,Madhya Pradesh,Sports,1
4753,2018,Madhya Pradesh,Technology Hardware,8
4754,2018,Madhya Pradesh,Telecommunication & Networking,5
4755,2018,Madhya Pradesh,Textiles & Apparel,4
4756,2018,Madhya Pradesh,Transportation & Storage,3
4757,2018,Madhya Pradesh,Travel & Tourism,6
4758,2018,Maharashtra,NOT SPECIFIED,1
4759,2018,Maharashtra,Advertising,20
4760,2018,Maharashtra,Aeronautics Aerospace & Defence,10
4761,2018,Maharashtra,Agriculture,68
4762,2018,Maharashtra,AI,36
4763,2018,Maharashtra,Analytics,23
4764,2018,Maharashtra,Animation,2
4765,2018,Maharashtra,AR VR (Augmented + Virtual Reality),12
4766,2018,Maharashtra,Architecture Interior Design,16
4767,2018,Maharashtra,Art & Photography,6
4768,2018,Maharashtra,Automotive,40
4769,2018,Maharashtra,Chemicals,11
4770,2018,Maharashtra,Computer Vision,2
4771,2018,Maharashtra,Construction,27
4772,2018,Maharashtra,Design,21
4773,2018,Maharashtra,Education,92
4774,2018,Maharashtra,Enterprise Software,49
4775,2018,Maharashtra,Events,2
4776,2018,Maharashtra,Fashion,25
4777,2018,Maharashtra,Finance Technology,63
4778,2018,Maharashtra,Food & Beverages,80
4779,2018,Maharashtra,Green Technology,57
4780,2018,Maharashtra,Healthcare & Lifesciences,159
4781,2018,Maharashtra,House-Hold Services,7
4782,2018,Maharashtra,Human Resources,20
4783,2018,Maharashtra,Internet of Things,47
4784,2018,Maharashtra,IT Services,244
4785,2018,Maharashtra,Marketing,50
4786,2018,Maharashtra,Media & Entertainment,31
4787,2018,Maharashtra,Nanotechnology,4
4788,2018,Maharashtra,Non- Renewable Energy,7
4789,2018,Maharashtra,Other Specialty Retailers,15
4790,2018,Maharashtra,Pets & Animals,3
4791,2018,Maharashtra,Professional & Commercial Services,75
4792,2018,Maharashtra,Real Estate,17
4793,2018,Maharashtra,Renewable Energy,53
4794,2018,Maharashtra,Retail,38
4795,2018,Maharashtra,Robotics,12
4796,2018,Maharashtra,Safety,8
4797,2018,Maharashtra,Security Solutions,17
4798,2018,Maharashtra,Social Impact,15
4799,2018,Maharashtra,Social Network,10
4800,2018,Maharashtra,Sports,8
4801,2018,Maharashtra,Technology Hardware,60
4802,2018,Maharashtra,Telecommunication & Networking,17
4803,2018,Maharashtra,Textiles & Apparel,13
4804,2018,Maharashtra,Transportation & Storage,26
4805,2018,Maharashtra,Travel & Tourism,32
4806,2018,Manipur,Advertising,1
4807,2018,Manipur,Food & Beverages,1
4808,2018,Manipur,Healthcare & Lifesciences,1
4809,2018,Manipur,IT Services,1
4810,2018,Manipur,Media & Entertainment,1
4811,2018,Manipur,Real Estate,1
4812,2018,Manipur,Technology Hardware,1
4813,2018,Meghalaya,IT Services,1
4814,2018,Meghalaya,Non- Renewable Energy,1
4815,2018,Mizoram,Telecommunication & Networking,1
4816,2018,Mizoram,Transportation & Storage,1
4817,2018,Nagaland,Construction,1
4818,2018,Nagaland,Education,1
4819,2018,Odisha,Agriculture,9
4820,2018,Odisha,Analytics,2
4821,2018,Odisha,AR VR (Augmented + Virtual Reality),1
4822,2018,Odisha,Art & Photography,2
4823,2018,Odisha,Automotive,3
4824,2018,Odisha,Chemicals,1
4825,2018,Odisha,Computer Vision,1
4826,2018,Odisha,Construction,4
4827,2018,Odisha,Education,15
4828,2018,Odisha,Enterprise Software,1
4829,2018,Odisha,Fashion,1
4830,2018,Odisha,Food & Beverages,7
4831,2018,Odisha,Green Technology,3
4832,2018,Odisha,Healthcare & Lifesciences,17
4833,2018,Odisha,House-Hold Services,5
4834,2018,Odisha,Human Resources,3
4835,2018,Odisha,Internet of Things,7
4836,2018,Odisha,IT Services,38
4837,2018,Odisha,Marketing,3
4838,2018,Odisha,Media & Entertainment,1
4839,2018,Odisha,Nanotechnology,1
4840,2018,Odisha,Other Specialty Retailers,3
4841,2018,Odisha,Professional & Commercial Services,6
4842,2018,Odisha,Renewable Energy,10
4843,2018,Odisha,Retail,5
4844,2018,Odisha,Robotics,2
4845,2018,Odisha,Security Solutions,1
4846,2018,Odisha,Social Network,1
4847,2018,Odisha,Sports,1
4848,2018,Odisha,Technology Hardware,3
4849,2018,Odisha,Telecommunication & Networking,1
4850,2018,Odisha,Transportation & Storage,4
4851,2018,Odisha,Travel & Tourism,6
4852,2018,Puducherry,Aeronautics Aerospace & Defence,1
4853,2018,Puducherry,Agriculture,1
4854,2018,Puducherry,Chemicals,1
4855,2018,Puducherry,Design,1
4856,2018,Puducherry,Education,2
4857,2018,Puducherry,Green Technology,1
4858,2018,Puducherry,Healthcare & Lifesciences,1
4859,2018,Puducherry,Internet of Things,1
4860,2018,Puducherry,IT Services,3
4861,2018,Puducherry,Professional & Commercial Services,1
4862,2018,Puducherry,Robotics,1
4863,2018,Puducherry,Security Solutions,1
4864,2018,Puducherry,Travel & Tourism,1
4865,2018,Punjab,Agriculture,6
4866,2018,Punjab,AI,1
4867,2018,Punjab,AR VR (Augmented + Virtual Reality),1
4868,2018,Punjab,Chemicals,1
4869,2018,Punjab,Computer Vision,1
4870,2018,Punjab,Construction,2
4871,2018,Punjab,Education,9
4872,2018,Punjab,Enterprise Software,1
4873,2018,Punjab,Finance Technology,1
4874,2018,Punjab,Food & Beverages,4
4875,2018,Punjab,Green Technology,1
4876,2018,Punjab,Healthcare & Lifesciences,8
4877,2018,Punjab,IT Services,15
4878,2018,Punjab,Marketing,1
4879,2018,Punjab,Media & Entertainment,2
4880,2018,Punjab,Professional & Commercial Services,6
4881,2018,Punjab,Real Estate,1
4882,2018,Punjab,Retail,1
4883,2018,Punjab,Safety,1
4884,2018,Punjab,Technology Hardware,1
4885,2018,Punjab,Telecommunication & Networking,1
4886,2018,Punjab,Transportation & Storage,2
4887,2018,Punjab,Travel & Tourism,2
4888,2018,Rajasthan,Advertising,2
4889,2018,Rajasthan,Agriculture,11
4890,2018,Rajasthan,AI,2
4891,2018,Rajasthan,Analytics,3
4892,2018,Rajasthan,AR VR (Augmented + Virtual Reality),1
4893,2018,Rajasthan,Architecture Interior Design,1
4894,2018,Rajasthan,Automotive,3
4895,2018,Rajasthan,Chemicals,2
4896,2018,Rajasthan,Computer Vision,1
4897,2018,Rajasthan,Construction,7
4898,2018,Rajasthan,Design,4
4899,2018,Rajasthan,Education,35
4900,2018,Rajasthan,Enterprise Software,5
4901,2018,Rajasthan,Events,3
4902,2018,Rajasthan,Fashion,3
4903,2018,Rajasthan,Finance Technology,2
4904,2018,Rajasthan,Food & Beverages,12
4905,2018,Rajasthan,Green Technology,5
4906,2018,Rajasthan,Healthcare & Lifesciences,11
4907,2018,Rajasthan,House-Hold Services,3
4908,2018,Rajasthan,Human Resources,3
4909,2018,Rajasthan,Internet of Things,5
4910,2018,Rajasthan,IT Services,48
4911,2018,Rajasthan,Marketing,11
4912,2018,Rajasthan,Media & Entertainment,5
4913,2018,Rajasthan,Other Specialty Retailers,3
4914,2018,Rajasthan,Pets & Animals,1
4915,2018,Rajasthan,Professional & Commercial Services,13
4916,2018,Rajasthan,Real Estate,2
4917,2018,Rajasthan,Renewable Energy,10
4918,2018,Rajasthan,Retail,7
4919,2018,Rajasthan,Safety,1
4920,2018,Rajasthan,Security Solutions,2
4921,2018,Rajasthan,Social Impact,1
4922,2018,Rajasthan,Social Network,4
4923,2018,Rajasthan,Technology Hardware,5
4924,2018,Rajasthan,Textiles & Apparel,2
4925,2018,Rajasthan,Transportation & Storage,4
4926,2018,Rajasthan,Travel & Tourism,3
4927,2018,Tamil Nadu,NOT SPECIFIED,1
4928,2018,Tamil Nadu,Advertising,4
4929,2018,Tamil Nadu,Aeronautics Aerospace & Defence,9
4930,2018,Tamil Nadu,Agriculture,16
4931,2018,Tamil Nadu,AI,12
4932,2018,Tamil Nadu,Analytics,9
4933,2018,Tamil Nadu,AR VR (Augmented + Virtual Reality),7
4934,2018,Tamil Nadu,Architecture Interior Design,2
4935,2018,Tamil Nadu,Art & Photography,1
4936,2018,Tamil Nadu,Automotive,12
4937,2018,Tamil Nadu,Chemicals,1
4938,2018,Tamil Nadu,Computer Vision,2
4939,2018,Tamil Nadu,Construction,5
4940,2018,Tamil Nadu,Design,9
4941,2018,Tamil Nadu,Education,32
4942,2018,Tamil Nadu,Enterprise Software,21
4943,2018,Tamil Nadu,Fashion,3
4944,2018,Tamil Nadu,Finance Technology,11
4945,2018,Tamil Nadu,Food & Beverages,18
4946,2018,Tamil Nadu,Green Technology,11
4947,2018,Tamil Nadu,Healthcare & Lifesciences,48
4948,2018,Tamil Nadu,House-Hold Services,2
4949,2018,Tamil Nadu,Human Resources,3
4950,2018,Tamil Nadu,Internet of Things,15
4951,2018,Tamil Nadu,IT Services,70
4952,2018,Tamil Nadu,Marketing,9
4953,2018,Tamil Nadu,Media & Entertainment,6
4954,2018,Tamil Nadu,Nanotechnology,2
4955,2018,Tamil Nadu,Other Specialty Retailers,2
4956,2018,Tamil Nadu,Pets & Animals,1
4957,2018,Tamil Nadu,Professional & Commercial Services,17
4958,2018,Tamil Nadu,Real Estate,1
4959,2018,Tamil Nadu,Renewable Energy,19
4960,2018,Tamil Nadu,Retail,16
4961,2018,Tamil Nadu,Robotics,6
4962,2018,Tamil Nadu,Safety,1
4963,2018,Tamil Nadu,Security Solutions,3
4964,2018,Tamil Nadu,Social Impact,2
4965,2018,Tamil Nadu,Social Network,3
4966,2018,Tamil Nadu,Sports,7
4967,2018,Tamil Nadu,Technology Hardware,17
4968,2018,Tamil Nadu,Telecommunication & Networking,5
4969,2018,Tamil Nadu,Textiles & Apparel,7
4970,2018,Tamil Nadu,Transportation & Storage,5
4971,2018,Tamil Nadu,Travel & Tourism,5
4972,2018,Telangana,Advertising,4
4973,2018,Telangana,Aeronautics Aerospace & Defence,5
4974,2018,Telangana,Agriculture,14
4975,2018,Telangana,AI,21
4976,2018,Telangana,Analytics,1
4977,2018,Telangana,Animation,1
4978,2018,Telangana,AR VR (Augmented + Virtual Reality),2
4979,2018,Telangana,Architecture Interior Design,2
4980,2018,Telangana,Automotive,11
4981,2018,Telangana,Chemicals,5
4982,2018,Telangana,Construction,8
4983,2018,Telangana,Design,5
4984,2018,Telangana,Education,43
4985,2018,Telangana,Enterprise Software,16
4986,2018,Telangana,Events,7
4987,2018,Telangana,Fashion,6
4988,2018,Telangana,Finance Technology,19
4989,2018,Telangana,Food & Beverages,20
4990,2018,Telangana,Green Technology,10
4991,2018,Telangana,Healthcare & Lifesciences,41
4992,2018,Telangana,House-Hold Services,9
4993,2018,Telangana,Human Resources,8
4994,2018,Telangana,Internet of Things,26
4995,2018,Telangana,IT Services,85
4996,2018,Telangana,Marketing,16
4997,2018,Telangana,Media & Entertainment,9
4998,2018,Telangana,Nanotechnology,3
4999,2018,Telangana,Other Specialty Retailers,6
5000,2018,Telangana,Pets & Animals,3
5001,2018,Telangana,Professional & Commercial Services,15
5002,2018,Telangana,Real Estate,2
5003,2018,Telangana,Renewable Energy,8
5004,2018,Telangana,Retail,14
5005,2018,Telangana,Robotics,6
5006,2018,Telangana,Safety,1
5007,2018,Telangana,Security Solutions,3
5008,2018,Telangana,Social Impact,4
5009,2018,Telangana,Social Network,8
5010,2018,Telangana,Sports,1
5011,2018,Telangana,Technology Hardware,17
5012,2018,Telangana,Telecommunication & Networking,5
5013,2018,Telangana,Textiles & Apparel,3
5014,2018,Telangana,Transportation & Storage,8
5015,2018,Telangana,Travel & Tourism,6
5016,2018,Tripura,Art & Photography,1
5017,2018,Tripura,IT Services,1
5018,2018,Tripura,Other Specialty Retailers,1
5019,2018,Tripura,Retail,1
5020,2018,Uttar Pradesh,Advertising,5
5021,2018,Uttar Pradesh,Aeronautics Aerospace & Defence,9
5022,2018,Uttar Pradesh,Agriculture,28
5023,2018,Uttar Pradesh,AI,11
5024,2018,Uttar Pradesh,Analytics,5
5025,2018,Uttar Pradesh,AR VR (Augmented + Virtual Reality),5
5026,2018,Uttar Pradesh,Architecture Interior Design,2
5027,2018,Uttar Pradesh,Art & Photography,1
5028,2018,Uttar Pradesh,Automotive,9
5029,2018,Uttar Pradesh,Chemicals,3
5030,2018,Uttar Pradesh,Computer Vision,8
5031,2018,Uttar Pradesh,Construction,18
5032,2018,Uttar Pradesh,Dating Matrimonial,1
5033,2018,Uttar Pradesh,Design,3
5034,2018,Uttar Pradesh,Education,88
5035,2018,Uttar Pradesh,Enterprise Software,16
5036,2018,Uttar Pradesh,Events,3
5037,2018,Uttar Pradesh,Fashion,14
5038,2018,Uttar Pradesh,Finance Technology,16
5039,2018,Uttar Pradesh,Food & Beverages,26
5040,2018,Uttar Pradesh,Green Technology,29
5041,2018,Uttar Pradesh,Healthcare & Lifesciences,45
5042,2018,Uttar Pradesh,House-Hold Services,8
5043,2018,Uttar Pradesh,Human Resources,24
5044,2018,Uttar Pradesh,Internet of Things,23
5045,2018,Uttar Pradesh,IT Services,136
5046,2018,Uttar Pradesh,Marketing,22
5047,2018,Uttar Pradesh,Media & Entertainment,16
5048,2018,Uttar Pradesh,Nanotechnology,3
5049,2018,Uttar Pradesh,Non- Renewable Energy,1
5050,2018,Uttar Pradesh,Other Specialty Retailers,2
5051,2018,Uttar Pradesh,Pets & Animals,4
5052,2018,Uttar Pradesh,Professional & Commercial Services,31
5053,2018,Uttar Pradesh,Real Estate,8
5054,2018,Uttar Pradesh,Renewable Energy,28
5055,2018,Uttar Pradesh,Retail,32
5056,2018,Uttar Pradesh,Robotics,4
5057,2018,Uttar Pradesh,Safety,2
5058,2018,Uttar Pradesh,Security Solutions,6
5059,2018,Uttar Pradesh,Social Impact,9
5060,2018,Uttar Pradesh,Social Network,9
5061,2018,Uttar Pradesh,Sports,2
5062,2018,Uttar Pradesh,Technology Hardware,16
5063,2018,Uttar Pradesh,Telecommunication & Networking,11
5064,2018,Uttar Pradesh,Textiles & Apparel,21
5065,2018,Uttar Pradesh,Transportation & Storage,14
5066,2018,Uttar Pradesh,Travel & Tourism,11
5067,2018,Uttarakhand,Advertising,1
5068,2018,Uttarakhand,Aeronautics Aerospace & Defence,1
5069,2018,Uttarakhand,Agriculture,2
5070,2018,Uttarakhand,AI,2
5071,2018,Uttarakhand,Analytics,3
5072,2018,Uttarakhand,Construction,1
5073,2018,Uttarakhand,Education,4
5074,2018,Uttarakhand,Events,1
5075,2018,Uttarakhand,Fashion,1
5076,2018,Uttarakhand,Food & Beverages,5
5077,2018,Uttarakhand,Healthcare & Lifesciences,6
5078,2018,Uttarakhand,Human Resources,2
5079,2018,Uttarakhand,Internet of Things,1
5080,2018,Uttarakhand,IT Services,11
5081,2018,Uttarakhand,Marketing,3
5082,2018,Uttarakhand,Media & Entertainment,1
5083,2018,Uttarakhand,Nanotechnology,1
5084,2018,Uttarakhand,Professional & Commercial Services,3
5085,2018,Uttarakhand,Real Estate,1
5086,2018,Uttarakhand,Renewable Energy,3
5087,2018,Uttarakhand,Retail,3
5088,2018,Uttarakhand,Security Solutions,1
5089,2018,Uttarakhand,Social Network,1
5090,2018,Uttarakhand,Technology Hardware,1
5091,2018,Uttarakhand,Textiles & Apparel,1
5092,2018,Uttarakhand,Transportation & Storage,1
5093,2018,Uttarakhand,Travel & Tourism,8
5094,2018,West Bengal,Advertising,1
5095,2018,West Bengal,Aeronautics Aerospace & Defence,1
5096,2018,West Bengal,Agriculture,14
5097,2018,West Bengal,AI,4
5098,2018,West Bengal,Analytics,3
5099,2018,West Bengal,Animation,1
5100,2018,West Bengal,AR VR (Augmented + Virtual Reality),1
5101,2018,West Bengal,Architecture Interior Design,2
5102,2018,West Bengal,Art & Photography,2
5103,2018,West Bengal,Automotive,4
5104,2018,West Bengal,Chemicals,1
5105,2018,West Bengal,Computer Vision,1
5106,2018,West Bengal,Construction,10
5107,2018,West Bengal,Design,5
5108,2018,West Bengal,Education,29
5109,2018,West Bengal,Enterprise Software,4
5110,2018,West Bengal,Fashion,5
5111,2018,West Bengal,Finance Technology,7
5112,2018,West Bengal,Food & Beverages,14
5113,2018,West Bengal,Green Technology,5
5114,2018,West Bengal,Healthcare & Lifesciences,23
5115,2018,West Bengal,House-Hold Services,4
5116,2018,West Bengal,Human Resources,6
5117,2018,West Bengal,Internet of Things,11
5118,2018,West Bengal,IT Services,39
5119,2018,West Bengal,Marketing,6
5120,2018,West Bengal,Media & Entertainment,4
5121,2018,West Bengal,Nanotechnology,1
5122,2018,West Bengal,Other Specialty Retailers,4
5123,2018,West Bengal,Pets & Animals,2
5124,2018,West Bengal,Professional & Commercial Services,14
5125,2018,West Bengal,Real Estate,1
5126,2018,West Bengal,Renewable Energy,3
5127,2018,West Bengal,Retail,15
5128,2018,West Bengal,Robotics,2
5129,2018,West Bengal,Safety,3
5130,2018,West Bengal,Social Impact,1
5131,2018,West Bengal,Technology Hardware,3
5132,2018,West Bengal,Telecommunication & Networking,3
5133,2018,West Bengal,Textiles & Apparel,7
5134,2018,West Bengal,Transportation & Storage,1
5135,2018,West Bengal,Travel & Tourism,8
5136,2017,Andaman and Nicobar Islands,Transportation & Storage,1
5137,2017,Andhra Pradesh,NOT SPECIFIED,20
5138,2017,Andhra Pradesh,Advertising,3
5139,2017,Andhra Pradesh,Agriculture,1
5140,2017,Andhra Pradesh,AI,2
5141,2017,Andhra Pradesh,Analytics,1
5142,2017,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1
5143,2017,Andhra Pradesh,Automotive,2
5144,2017,Andhra Pradesh,Chemicals,1
5145,2017,Andhra Pradesh,Construction,4
5146,2017,Andhra Pradesh,Design,2
5147,2017,Andhra Pradesh,Education,7
5148,2017,Andhra Pradesh,Enterprise Software,1
5149,2017,Andhra Pradesh,Finance Technology,2
5150,2017,Andhra Pradesh,Food & Beverages,3
5151,2017,Andhra Pradesh,Green Technology,5
5152,2017,Andhra Pradesh,Healthcare & Lifesciences,4
5153,2017,Andhra Pradesh,House-Hold Services,1
5154,2017,Andhra Pradesh,IT Services,17
5155,2017,Andhra Pradesh,Marketing,2
5156,2017,Andhra Pradesh,Media & Entertainment,1
5157,2017,Andhra Pradesh,Non- Renewable Energy,1
5158,2017,Andhra Pradesh,Professional & Commercial Services,1
5159,2017,Andhra Pradesh,Renewable Energy,5
5160,2017,Andhra Pradesh,Retail,1
5161,2017,Andhra Pradesh,Robotics,3
5162,2017,Andhra Pradesh,Security Solutions,1
5163,2017,Andhra Pradesh,Social Impact,1
5164,2017,Andhra Pradesh,Sports,1
5165,2017,Andhra Pradesh,Technology Hardware,6
5166,2017,Andhra Pradesh,Telecommunication & Networking,1
5167,2017,Andhra Pradesh,Textiles & Apparel,1
5168,2017,Assam,NOT SPECIFIED,7
5169,2017,Assam,Advertising,1
5170,2017,Assam,Agriculture,3
5171,2017,Assam,Art & Photography,1
5172,2017,Assam,Automotive,1
